transfer_id,from_stop_id,to_stop_id,distance_km,walk_time_min,transfer_penalty_min,total_time_min,from_type,to_type
W_E00342,570,M1_AISSAT,0.9934,11.92,3,14.92,Bus,Metro
W_E00343,M1_AISSAT,571,0.2934,3.52,3,6.52,Metro,Bus
W_E00344,571,M1_AISSAT,0.2934,3.52,3,6.52,Bus,Metro
W_E00345,M1_AISSAT,572,0.5207,6.25,3,9.25,Metro,Bus
W_E00346,572,M1_AISSAT,0.5207,6.25,3,9.25,Bus,Metro
W_E00347,M1_AISSAT,574,0.9429,11.31,3,14.31,Metro,Bus
W_E00348,574,M1_AISSAT,0.9429,11.31,3,14.31,Bus,Metro
W_E00349,M1_AISSAT,991,0.0448,0.54,3,3.54,Metro,Bus
W_E00350,991,M1_AISSAT,0.0448,0.54,3,3.54,Bus,Metro
W_E00351,M1_AISSAT,992,0.0218,0.26,3,3.26,Metro,Bus
W_E00352,992,M1_AISSAT,0.0218,0.26,3,3.26,Bus,Metro
W_E00353,M1_AISSAT,995,0.47,5.64,3,8.64,Metro,Bus
W_E00354,995,M1_AISSAT,0.47,5.64,3,8.64,Bus,Metro
W_E00355,M1_AISSAT,996,0.5017,6.02,3,9.02,Metro,Bus
W_E00356,996,M1_AISSAT,0.5017,6.02,3,9.02,Bus,Metro
W_E00357,M1_AISSAT,997,0.5572,6.69,3,9.69,Metro,Bus
W_E00358,997,M1_AISSAT,0.5572,6.69,3,9.69,Bus,Metro
W_E00359,M1_AISSAT,998,0.5777,6.93,3,9.93,Metro,Bus
W_E00360,998,M1_AISSAT,0.5777,6.93,3,9.93,Bus,Metro
W_E00361,M1_AISSAT,999,0.5255,6.31,3,9.31,Metro,Bus
W_E00362,999,M1_AISSAT,0.5255,6.31,3,9.31,Bus,Metro
W_E00363,M1_AISSAT,T1_HAMMA,0.9964,11.96,3,14.96,Metro,Telepherique
W_E00364,T1_HAMMA,M1_AISSAT,0.9964,11.96,3,14.96,Telepherique,Metro
W_E00365,M1_AISSAT,TRN_ATELIERS,0.3456,4.15,3,7.15,Metro,Train
W_E00366,TRN_ATELIERS,M1_AISSAT,0.3456,4.15,3,7.15,Train,Metro
W_E00367,M1_HAMMA,56,0.3929,4.71,3,7.71,Metro,Bus
W_E00368,56,M1_HAMMA,0.3929,4.71,3,7.71,Bus,Metro
W_E00369,M1_HAMMA,331,0.8512,10.21,3,13.21,Metro,Bus
W_E00370,331,M1_HAMMA,0.8512,10.21,3,13.21,Bus,Metro
W_E00371,M1_HAMMA,332,0.7224,8.67,3,11.67,Metro,Bus
W_E00372,332,M1_HAMMA,0.7224,8.67,3,11.67,Bus,Metro
W_E00373,M1_HAMMA,333,0.7128,8.55,3,11.55,Metro,Bus
W_E00374,333,M1_HAMMA,0.7128,8.55,3,11.55,Bus,Metro
W_E00375,M1_HAMMA,334,0.825,9.9,3,12.9,Metro,Bus
W_E00376,334,M1_HAMMA,0.825,9.9,3,12.9,Bus,Metro
W_E00377,M1_HAMMA,335,0.8172,9.81,3,12.81,Metro,Bus
W_E00378,335,M1_HAMMA,0.8172,9.81,3,12.81,Bus,Metro
W_E00379,M1_HAMMA,336,0.7671,9.21,3,12.21,Metro,Bus
W_E00380,336,M1_HAMMA,0.7671,9.21,3,12.21,Bus,Metro
W_E00381,M1_HAMMA,337,0.7424,8.91,3,11.91,Metro,Bus
W_E00382,337,M1_HAMMA,0.7424,8.91,3,11.91,Bus,Metro
W_E00383,M1_HAMMA,344,0.8989,10.79,3,13.79,Metro,Bus
W_E00384,344,M1_HAMMA,0.8989,10.79,3,13.79,Bus,Metro
W_E00385,M1_HAMMA,345,0.8895,10.67,3,13.67,Metro,Bus
W_E00386,345,M1_HAMMA,0.8895,10.67,3,13.67,Bus,Metro
W_E00387,M1_HAMMA,346,0.8584,10.3,3,13.3,Metro,Bus
W_E00388,346,M1_HAMMA,0.8584,10.3,3,13.3,Bus,Metro
W_E00389,M1_HAMMA,347,0.8686,10.42,3,13.42,Metro,Bus
W_E00390,347,M1_HAMMA,0.8686,10.42,3,13.42,Bus,Metro
W_E00391,M1_HAMMA,563,0.2426,2.91,3,5.91,Metro,Bus
W_E00392,563,M1_HAMMA,0.2426,2.91,3,5.91,Bus,Metro
W_E00393,M1_HAMMA,566,0.5504,6.61,3,9.61,Metro,Bus
W_E00394,566,M1_HAMMA,0.5504,6.61,3,9.61,Bus,Metro
W_E00395,M1_HAMMA,568,0.9502,11.4,3,14.4,Metro,Bus
W_E00396,568,M1_HAMMA,0.9502,11.4,3,14.4,Bus,Metro
W_E00397,M1_HAMMA,569,0.8864,10.64,3,13.64,Metro,Bus
W_E00398,569,M1_HAMMA,0.8864,10.64,3,13.64,Bus,Metro
W_E00399,M1_HAMMA,570,0.3894,4.67,3,7.67,Metro,Bus
W_E00400,570,M1_HAMMA,0.3894,4.67,3,7.67,Bus,Metro
W_E00401,M1_HAMMA,571,0.6178,7.41,3,10.41,Metro,Bus
W_E00402,571,M1_HAMMA,0.6178,7.41,3,10.41,Bus,Metro
W_E00403,M1_HAMMA,572,0.3711,4.45,3,7.45,Metro,Bus
W_E00404,572,M1_HAMMA,0.3711,4.45,3,7.45,Bus,Metro
W_E00405,M1_HAMMA,574,0.3405,4.09,3,7.09,Metro,Bus
W_E00406,574,M1_HAMMA,0.3405,4.09,3,7.09,Bus,Metro
W_E00407,M1_HAMMA,991,0.6402,7.68,3,10.68,Metro,Bus
W_E00408,991,M1_HAMMA,0.6402,7.68,3,10.68,Bus,Metro
W_E00409,M1_HAMMA,992,0.641,7.69,3,10.69,Metro,Bus
W_E00410,992,M1_HAMMA,0.641,7.69,3,10.69,Bus,Metro
W_E00411,M1_HAMMA,T1_HAMMA,0.3888,4.67,3,7.67,Metro,Telepherique
W_E00412,T1_HAMMA,M1_HAMMA,0.3888,4.67,3,7.67,Telepherique,Metro
W_E00413,M1_HAMMA,T1_MADAN,0.576,6.91,3,9.91,Metro,Telepherique
W_E00414,T1_MADAN,M1_HAMMA,0.576,6.91,3,9.91,Telepherique,Metro
W_E00415,M1_HAMMA,T2_JARDN,0.9854,11.82,3,14.82,Metro,Telepherique
W_E00416,T2_JARDN,M1_HAMMA,0.9854,11.82,3,14.82,Telepherique,Metro
W_E00417,M1_HAMMA,TRN_ATELIERS,0.3599,4.32,3,7.32,Metro,Train
W_E00418,TRN_ATELIERS,M1_HAMMA,0.3599,4.32,3,7.32,Train,Metro
W_E00419,M1_JARDIN,266,0.9667,11.6,3,14.6,Metro,Bus
W_E00420,266,M1_JARDIN,0.9667,11.6,3,14.6,Bus,Metro
W_E00421,M1_JARDIN,268,0.9795,11.75,3,14.75,Metro,Bus
W_E00422,268,M1_JARDIN,0.9795,11.75,3,14.75,Bus,Metro
W_E00423,M1_JARDIN,332,0.7539,9.05,3,12.05,Metro,Bus
W_E00424,332,M1_JARDIN,0.7539,9.05,3,12.05,Bus,Metro
W_E00425,M1_JARDIN,333,0.7568,9.08,3,12.08,Metro,Bus
W_E00426,333,M1_JARDIN,0.7568,9.08,3,12.08,Bus,Metro
W_E00427,M1_JARDIN,334,0.5829,6.99,3,9.99,Metro,Bus
W_E00428,334,M1_JARDIN,0.5829,6.99,3,9.99,Bus,Metro
W_E00429,M1_JARDIN,335,0.5696,6.84,3,9.84,Metro,Bus
W_E00430,335,M1_JARDIN,0.5696,6.84,3,9.84,Bus,Metro
W_E00431,M1_JARDIN,338,0.8521,10.23,3,13.23,Metro,Bus
W_E00432,338,M1_JARDIN,0.8521,10.23,3,13.23,Bus,Metro
W_E00433,M1_JARDIN,339,0.8399,10.08,3,13.08,Metro,Bus
W_E00434,339,M1_JARDIN,0.8399,10.08,3,13.08,Bus,Metro
W_E00435,M1_JARDIN,340,0.9908,11.89,3,14.89,Metro,Bus
W_E00436,340,M1_JARDIN,0.9908,11.89,3,14.89,Bus,Metro
W_E00437,M1_JARDIN,341,0.9435,11.32,3,14.32,Metro,Bus
W_E00438,341,M1_JARDIN,0.9435,11.32,3,14.32,Bus,Metro
W_E00439,M1_JARDIN,344,0.4237,5.08,3,8.08,Metro,Bus
W_E00440,344,M1_JARDIN,0.4237,5.08,3,8.08,Bus,Metro
W_E00441,M1_JARDIN,345,0.4203,5.04,3,8.04,Metro,Bus
W_E00442,345,M1_JARDIN,0.4203,5.04,3,8.04,Bus,Metro
W_E00443,M1_JARDIN,348,0.8348,10.02,3,13.02,Metro,Bus
W_E00444,348,M1_JARDIN,0.8348,10.02,3,13.02,Bus,Metro
W_E00445,M1_JARDIN,349,0.8312,9.97,3,12.97,Metro,Bus
W_E00446,349,M1_JARDIN,0.8312,9.97,3,12.97,Bus,Metro
W_E00447,M1_JARDIN,564,0.8719,10.46,3,13.46,Metro,Bus
W_E00448,564,M1_JARDIN,0.8719,10.46,3,13.46,Bus,Metro
W_E00449,M1_JARDIN,565,0.6099,7.32,3,10.32,Metro,Bus
W_E00450,565,M1_JARDIN,0.6099,7.32,3,10.32,Bus,Metro
W_E00451,M1_JARDIN,566,0.3753,4.5,3,7.5,Metro,Bus
W_E00452,566,M1_JARDIN,0.3753,4.5,3,7.5,Bus,Metro
W_E00453,M1_JARDIN,568,0.0596,0.72,3,3.72,Metro,Bus
W_E00454,568,M1_JARDIN,0.0596,0.72,3,3.72,Bus,Metro
W_E00455,M1_JARDIN,569,0.5346,6.42,3,9.42,Metro,Bus
W_E00456,569,M1_JARDIN,0.5346,6.42,3,9.42,Bus,Metro
W_E00457,M1_JARDIN,570,0.6187,7.42,3,10.42,Metro,Bus
W_E00458,570,M1_JARDIN,0.6187,7.42,3,10.42,Bus,Metro
W_E00459,M1_JARDIN,574,0.6628,7.95,3,10.95,Metro,Bus
W_E00460,574,M1_JARDIN,0.6628,7.95,3,10.95,Bus,Metro
W_E00461,M1_JARDIN,T1_HAMMA,0.6172,7.41,3,10.41,Metro,Telepherique
W_E00462,T1_HAMMA,M1_JARDIN,0.6172,7.41,3,10.41,Telepherique,Metro
W_E00463,M1_JARDIN,T1_MADAN,0.6528,7.83,3,10.83,Metro,Telepherique
W_E00464,T1_MADAN,M1_JARDIN,0.6528,7.83,3,10.83,Telepherique,Metro
W_E00465,M1_JARDIN,T2_JARDN,0.0952,1.14,3,4.14,Metro,Telepherique
W_E00466,T2_JARDN,M1_JARDIN,0.0952,1.14,3,4.14,Telepherique,Metro
W_E00467,M1_JARDIN,T2_MEMOR,0.2777,3.33,3,6.33,Metro,Telepherique
W_E00468,T2_MEMOR,M1_JARDIN,0.2777,3.33,3,6.33,Telepherique,Metro
W_E00469,M1_FUSILLES,TR01,0.0672,0.81,3,3.81,Metro,Tram
W_E00470,TR01,M1_FUSILLES,0.0672,0.81,3,3.81,Tram,Metro
W_E00471,M1_FUSILLES,TR02,0.2363,2.84,3,5.84,Metro,Tram
W_E00472,TR02,M1_FUSILLES,0.2363,2.84,3,5.84,Tram,Metro
W_E00473,M1_FUSILLES,TR03,0.8767,10.52,3,13.52,Metro,Tram
W_E00474,TR03,M1_FUSILLES,0.8767,10.52,3,13.52,Tram,Metro
W_E00475,M1_FUSILLES,239,0.9975,11.97,3,14.97,Metro,Bus
W_E00476,239,M1_FUSILLES,0.9975,11.97,3,14.97,Bus,Metro
W_E00477,M1_FUSILLES,244,0.958,11.5,3,14.5,Metro,Bus
W_E00478,244,M1_FUSILLES,0.958,11.5,3,14.5,Bus,Metro
W_E00479,M1_FUSILLES,245,0.9526,11.43,3,14.43,Metro,Bus
W_E00480,245,M1_FUSILLES,0.9526,11.43,3,14.43,Bus,Metro
W_E00481,M1_FUSILLES,248,0.9904,11.89,3,14.89,Metro,Bus
W_E00482,248,M1_FUSILLES,0.9904,11.89,3,14.89,Bus,Metro
W_E00483,M1_FUSILLES,252,0.0391,0.47,3,3.47,Metro,Bus
W_E00484,252,M1_FUSILLES,0.0391,0.47,3,3.47,Bus,Metro
W_E00485,M1_FUSILLES,264,0.6104,7.32,3,10.32,Metro,Bus
W_E00486,264,M1_FUSILLES,0.6104,7.32,3,10.32,Bus,Metro
W_E00487,M1_FUSILLES,265,0.5975,7.17,3,10.17,Metro,Bus
W_E00488,265,M1_FUSILLES,0.5975,7.17,3,10.17,Bus,Metro
W_E00489,M1_FUSILLES,266,0.232,2.78,3,5.78,Metro,Bus
W_E00490,266,M1_FUSILLES,0.232,2.78,3,5.78,Bus,Metro
W_E00491,M1_FUSILLES,267,0.176,2.11,3,5.11,Metro,Bus
W_E00492,267,M1_FUSILLES,0.176,2.11,3,5.11,Bus,Metro
W_E00493,M1_FUSILLES,268,0.1992,2.39,3,5.39,Metro,Bus
W_E00494,268,M1_FUSILLES,0.1992,2.39,3,5.39,Bus,Metro
W_E00495,M1_FUSILLES,269,0.0943,1.13,3,4.13,Metro,Bus
W_E00496,269,M1_FUSILLES,0.0943,1.13,3,4.13,Bus,Metro
W_E00497,M1_FUSILLES,348,0.7434,8.92,3,11.92,Metro,Bus
W_E00498,348,M1_FUSILLES,0.7434,8.92,3,11.92,Bus,Metro
W_E00499,M1_FUSILLES,349,0.7477,8.97,3,11.97,Metro,Bus
W_E00500,349,M1_FUSILLES,0.7477,8.97,3,11.97,Bus,Metro
W_E00501,M1_FUSILLES,564,0.3137,3.76,3,6.76,Metro,Bus
W_E00502,564,M1_FUSILLES,0.3137,3.76,3,6.76,Bus,Metro
W_E00503,M1_FUSILLES,565,0.426,5.11,3,8.11,Metro,Bus
W_E00504,565,M1_FUSILLES,0.426,5.11,3,8.11,Bus,Metro
W_E00505,M1_FUSILLES,567,0.5974,7.17,3,10.17,Metro,Bus
W_E00506,567,M1_FUSILLES,0.5974,7.17,3,10.17,Bus,Metro
W_E00507,M1_FUSILLES,568,0.9829,11.79,3,14.79,Metro,Bus
W_E00508,568,M1_FUSILLES,0.9829,11.79,3,14.79,Bus,Metro
W_E00509,M1_FUSILLES,829,0.8286,9.94,3,12.94,Metro,Bus
W_E00510,829,M1_FUSILLES,0.8286,9.94,3,12.94,Bus,Metro
W_E00511,M1_FUSILLES,830,0.7988,9.59,3,12.59,Metro,Bus
W_E00512,830,M1_FUSILLES,0.7988,9.59,3,12.59,Bus,Metro
W_E00513,M1_FUSILLES,831,0.2874,3.45,3,6.45,Metro,Bus
W_E00514,831,M1_FUSILLES,0.2874,3.45,3,6.45,Bus,Metro
W_E00515,M1_FUSILLES,832,0.7541,9.05,3,12.05,Metro,Bus
W_E00516,832,M1_FUSILLES,0.7541,9.05,3,12.05,Bus,Metro
W_E00517,M1_FUSILLES,833,0.4355,5.23,3,8.23,Metro,Bus
W_E00518,833,M1_FUSILLES,0.4355,5.23,3,8.23,Bus,Metro
W_E00519,M1_FUSILLES,T2_JARDN,0.9531,11.44,3,14.44,Metro,Telepherique
W_E00520,T2_JARDN,M1_FUSILLES,0.9531,11.44,3,14.44,Telepherique,Metro
W_E00521,M1_FUSILLES,T3_FUSIL,0.0605,0.73,3,3.73,Metro,Telepherique
W_E00522,T3_FUSIL,M1_FUSILLES,0.0605,0.73,3,3.73,Telepherique,Metro
W_E00523,M1_FUSILLES,T3_PALAC,0.4352,5.22,3,8.22,Metro,Telepherique
W_E00524,T3_PALAC,M1_FUSILLES,0.4352,5.22,3,8.22,Telepherique,Metro
W_E00525,M1_AMIROU,TR03,0.8298,9.96,3,12.96,Metro,Tram
W_E00526,TR03,M1_AMIROU,0.8298,9.96,3,12.96,Tram,Metro
W_E00527,M1_AMIROU,TR04,0.6301,7.56,3,10.56,Metro,Tram
W_E00528,TR04,M1_AMIROU,0.6301,7.56,3,10.56,Tram,Metro
W_E00529,M1_AMIROU,TR05,0.8844,10.61,3,13.61,Metro,Tram
W_E00530,TR05,M1_AMIROU,0.8844,10.61,3,13.61,Tram,Metro
W_E00531,M1_AMIROU,237,0.8399,10.08,3,13.08,Metro,Bus
W_E00532,237,M1_AMIROU,0.8399,10.08,3,13.08,Bus,Metro
W_E00533,M1_AMIROU,239,0.8402,10.08,3,13.08,Metro,Bus
W_E00534,239,M1_AMIROU,0.8402,10.08,3,13.08,Bus,Metro
W_E00535,M1_AMIROU,244,0.3118,3.74,3,6.74,Metro,Bus
W_E00536,244,M1_AMIROU,0.3118,3.74,3,6.74,Bus,Metro
W_E00537,M1_AMIROU,245,0.3117,3.74,3,6.74,Metro,Bus
W_E00538,245,M1_AMIROU,0.3117,3.74,3,6.74,Bus,Metro
W_E00539,M1_AMIROU,264,0.5763,6.92,3,9.92,Metro,Bus
W_E00540,264,M1_AMIROU,0.5763,6.92,3,9.92,Bus,Metro
W_E00541,M1_AMIROU,265,0.5912,7.09,3,10.09,Metro,Bus
W_E00542,265,M1_AMIROU,0.5912,7.09,3,10.09,Bus,Metro
W_E00543,M1_AMIROU,366,0.95,11.4,3,14.4,Metro,Bus
W_E00544,366,M1_AMIROU,0.95,11.4,3,14.4,Bus,Metro
W_E00545,M1_AMIROU,367,0.9818,11.78,3,14.78,Metro,Bus
W_E00546,367,M1_AMIROU,0.9818,11.78,3,14.78,Bus,Metro
W_E00547,M1_AMIROU,810,0.0196,0.24,3,3.24,Metro,Bus
W_E00548,810,M1_AMIROU,0.0196,0.24,3,3.24,Bus,Metro
W_E00549,M1_AMIROU,811,0.0519,0.62,3,3.62,Metro,Bus
W_E00550,811,M1_AMIROU,0.0519,0.62,3,3.62,Bus,Metro
W_E00551,M1_AMIROU,818,0.9592,11.51,3,14.51,Metro,Bus
W_E00552,818,M1_AMIROU,0.9592,11.51,3,14.51,Bus,Metro
W_E00553,M1_AMIROU,819,0.8103,9.72,3,12.72,Metro,Bus
W_E00554,819,M1_AMIROU,0.8103,9.72,3,12.72,Bus,Metro
W_E00555,M1_AMIROU,823,0.9974,11.97,3,14.97,Metro,Bus
W_E00556,823,M1_AMIROU,0.9974,11.97,3,14.97,Bus,Metro
W_E00557,M1_AMIROU,827,0.6019,7.22,3,10.22,Metro,Bus
W_E00558,827,M1_AMIROU,0.6019,7.22,3,10.22,Bus,Metro
W_E00559,M1_AMIROU,828,0.6059,7.27,3,10.27,Metro,Bus
W_E00560,828,M1_AMIROU,0.6059,7.27,3,10.27,Bus,Metro
W_E00561,M1_AMIROU,829,0.3326,3.99,3,6.99,Metro,Bus
W_E00562,829,M1_AMIROU,0.3326,3.99,3,6.99,Bus,Metro
W_E00563,M1_AMIROU,830,0.3614,4.34,3,7.34,Metro,Bus
W_E00564,830,M1_AMIROU,0.3614,4.34,3,7.34,Bus,Metro
W_E00565,M1_AMIROU,831,0.9186,11.02,3,14.02,Metro,Bus
W_E00566,831,M1_AMIROU,0.9186,11.02,3,14.02,Bus,Metro
W_E00567,M1_AMIROU,833,0.8161,9.79,3,12.79,Metro,Bus
W_E00568,833,M1_AMIROU,0.8161,9.79,3,12.79,Bus,Metro
W_E00569,M1_AMIROU,TRN_HUSSEIN_DAY,0.7813,9.38,3,12.38,Metro,Train
W_E00570,TRN_HUSSEIN_DAY,M1_AMIROU,0.7813,9.38,3,12.38,Train,Metro
W_E00571,M1_MER_SOL,TR05,0.8263,9.92,3,12.92,Metro,Tram
W_E00572,TR05,M1_MER_SOL,0.8263,9.92,3,12.92,Tram,Metro
W_E00573,M1_MER_SOL,244,0.9337,11.2,3,14.2,Metro,Bus
W_E00574,244,M1_MER_SOL,0.9337,11.2,3,14.2,Bus,Metro
W_E00575,M1_MER_SOL,245,0.938,11.26,3,14.26,Metro,Bus
W_E00576,245,M1_MER_SOL,0.938,11.26,3,14.26,Bus,Metro
W_E00577,M1_MER_SOL,361,0.4138,4.97,3,7.97,Metro,Bus
W_E00578,361,M1_MER_SOL,0.4138,4.97,3,7.97,Bus,Metro
W_E00579,M1_MER_SOL,362,0.3613,4.34,3,7.34,Metro,Bus
W_E00580,362,M1_MER_SOL,0.3613,4.34,3,7.34,Bus,Metro
W_E00581,M1_MER_SOL,366,0.2308,2.77,3,5.77,Metro,Bus
W_E00582,366,M1_MER_SOL,0.2308,2.77,3,5.77,Bus,Metro
W_E00583,M1_MER_SOL,367,0.2796,3.35,3,6.35,Metro,Bus
W_E00584,367,M1_MER_SOL,0.2796,3.35,3,6.35,Bus,Metro
W_E00585,M1_MER_SOL,810,0.753,9.04,3,12.04,Metro,Bus
W_E00586,810,M1_MER_SOL,0.753,9.04,3,12.04,Bus,Metro
W_E00587,M1_MER_SOL,811,0.7815,9.38,3,12.38,Metro,Bus
W_E00588,811,M1_MER_SOL,0.7815,9.38,3,12.38,Bus,Metro
W_E00589,M1_MER_SOL,827,0.1458,1.75,3,4.75,Metro,Bus
W_E00590,827,M1_MER_SOL,0.1458,1.75,3,4.75,Bus,Metro
W_E00591,M1_MER_SOL,828,0.1387,1.66,3,4.66,Metro,Bus
W_E00592,828,M1_MER_SOL,0.1387,1.66,3,4.66,Bus,Metro
W_E00593,M1_HAI_BADR,361,0.5394,6.47,3,9.47,Metro,Bus
W_E00594,361,M1_HAI_BADR,0.5394,6.47,3,9.47,Bus,Metro
W_E00595,M1_HAI_BADR,362,0.6782,8.14,3,11.14,Metro,Bus
W_E00596,362,M1_HAI_BADR,0.6782,8.14,3,11.14,Bus,Metro
W_E00597,M1_HAI_BADR,363,0.1832,2.2,3,5.2,Metro,Bus
W_E00598,363,M1_HAI_BADR,0.1832,2.2,3,5.2,Bus,Metro
W_E00599,M1_HAI_BADR,364,0.1748,2.1,3,5.1,Metro,Bus
W_E00600,364,M1_HAI_BADR,0.1748,2.1,3,5.1,Bus,Metro
W_E00601,M1_HAI_BADR,365,0.1611,1.93,3,4.93,Metro,Bus
W_E00602,365,M1_HAI_BADR,0.1611,1.93,3,4.93,Bus,Metro
W_E00603,M1_HAI_BADR,366,0.8399,10.08,3,13.08,Metro,Bus
W_E00604,366,M1_HAI_BADR,0.8399,10.08,3,13.08,Bus,Metro
W_E00605,M1_HAI_BADR,367,0.8734,10.48,3,13.48,Metro,Bus
W_E00606,367,M1_HAI_BADR,0.8734,10.48,3,13.48,Bus,Metro
W_E00607,M1_HAI_BADR,487,0.515,6.18,3,9.18,Metro,Bus
W_E00608,487,M1_HAI_BADR,0.515,6.18,3,9.18,Bus,Metro
W_E00609,M1_HAI_BADR,488,0.5102,6.12,3,9.12,Metro,Bus
W_E00610,488,M1_HAI_BADR,0.5102,6.12,3,9.12,Bus,Metro
W_E00611,M1_HAI_BADR,827,0.9841,11.81,3,14.81,Metro,Bus
W_E00612,827,M1_HAI_BADR,0.9841,11.81,3,14.81,Bus,Metro
W_E00613,M1_HAI_BADR,828,0.9846,11.81,3,14.81,Metro,Bus
W_E00614,828,M1_HAI_BADR,0.9846,11.81,3,14.81,Bus,Metro
W_E00615,M1_TENNIS,10,0.9,10.8,3,13.8,Metro,Bus
W_E00616,10,M1_TENNIS,0.9,10.8,3,13.8,Bus,Metro
W_E00617,M1_TENNIS,487,0.8819,10.58,3,13.58,Metro,Bus
W_E00618,487,M1_TENNIS,0.8819,10.58,3,13.58,Bus,Metro
W_E00619,M1_TENNIS,488,0.9041,10.85,3,13.85,Metro,Bus
W_E00620,488,M1_TENNIS,0.9041,10.85,3,13.85,Bus,Metro
W_E00621,M1_TENNIS,609,0.5099,6.12,3,9.12,Metro,Bus
W_E00622,609,M1_TENNIS,0.5099,6.12,3,9.12,Bus,Metro
W_E00623,M1_TENNIS,610,0.5716,6.86,3,9.86,Metro,Bus
W_E00624,610,M1_TENNIS,0.5716,6.86,3,9.86,Bus,Metro
W_E00625,M1_TENNIS,613,0.3746,4.49,3,7.49,Metro,Bus
W_E00626,613,M1_TENNIS,0.3746,4.49,3,7.49,Bus,Metro
W_E00627,M1_TENNIS,614,0.3537,4.24,3,7.24,Metro,Bus
W_E00628,614,M1_TENNIS,0.3537,4.24,3,7.24,Bus,Metro
W_E00629,M1_TENNIS,619,0.847,10.16,3,13.16,Metro,Bus
W_E00630,619,M1_TENNIS,0.847,10.16,3,13.16,Bus,Metro
W_E00631,M1_TENNIS,622,0.0471,0.57,3,3.57,Metro,Bus
W_E00632,622,M1_TENNIS,0.0471,0.57,3,3.57,Bus,Metro
W_E00633,M1_BACHJA,10,0.1607,1.93,3,4.93,Metro,Bus
W_E00634,10,M1_BACHJA,0.1607,1.93,3,4.93,Bus,Metro
W_E00635,M1_BACHJA,483,0.6667,8.0,3,11.0,Metro,Bus
W_E00636,483,M1_BACHJA,0.6667,8.0,3,11.0,Bus,Metro
W_E00637,M1_BACHJA,484,0.7531,9.04,3,12.04,Metro,Bus
W_E00638,484,M1_BACHJA,0.7531,9.04,3,12.04,Bus,Metro
W_E00639,M1_BACHJA,609,0.2595,3.11,3,6.11,Metro,Bus
W_E00640,609,M1_BACHJA,0.2595,3.11,3,6.11,Bus,Metro
W_E00641,M1_BACHJA,610,0.1932,2.32,3,5.32,Metro,Bus
W_E00642,610,M1_BACHJA,0.1932,2.32,3,5.32,Bus,Metro
W_E00643,M1_BACHJA,615,0.4495,5.39,3,8.39,Metro,Bus
W_E00644,615,M1_BACHJA,0.4495,5.39,3,8.39,Bus,Metro
W_E00645,M1_BACHJA,616,0.5415,6.5,3,9.5,Metro,Bus
W_E00646,616,M1_BACHJA,0.5415,6.5,3,9.5,Bus,Metro
W_E00647,M1_BACHJA,619,0.1081,1.3,3,4.3,Metro,Bus
W_E00648,619,M1_BACHJA,0.1081,1.3,3,4.3,Bus,Metro
W_E00649,M1_BACHJA,622,0.7703,9.24,3,12.24,Metro,Bus
W_E00650,622,M1_BACHJA,0.7703,9.24,3,12.24,Bus,Metro
W_E00651,M1_H_GARE,TR09,0.9011,10.81,3,13.81,Metro,Tram
W_E00652,TR09,M1_H_GARE,0.9011,10.81,3,13.81,Tram,Metro
W_E00653,M1_H_GARE,TR10,0.8896,10.68,3,13.68,Metro,Tram
W_E00654,TR10,M1_H_GARE,0.8896,10.68,3,13.68,Tram,Metro
W_E00655,M1_H_GARE,4,0.1212,1.45,3,4.45,Metro,Bus
W_E00656,4,M1_H_GARE,0.1212,1.45,3,4.45,Bus,Metro
W_E00657,M1_H_GARE,81,0.7326,8.79,3,11.79,Metro,Bus
W_E00658,81,M1_H_GARE,0.7326,8.79,3,11.79,Bus,Metro
W_E00659,M1_H_GARE,84,0.3917,4.7,3,7.7,Metro,Bus
W_E00660,84,M1_H_GARE,0.3917,4.7,3,7.7,Bus,Metro
W_E00661,M1_H_GARE,85,0.3733,4.48,3,7.48,Metro,Bus
W_E00662,85,M1_H_GARE,0.3733,4.48,3,7.48,Bus,Metro
W_E00663,M1_H_GARE,86,0.9093,10.91,3,13.91,Metro,Bus
W_E00664,86,M1_H_GARE,0.9093,10.91,3,13.91,Bus,Metro
W_E00665,M1_H_GARE,87,0.1281,1.54,3,4.54,Metro,Bus
W_E00666,87,M1_H_GARE,0.1281,1.54,3,4.54,Bus,Metro
W_E00667,M1_H_GARE,483,0.5615,6.74,3,9.74,Metro,Bus
W_E00668,483,M1_H_GARE,0.5615,6.74,3,9.74,Bus,Metro
W_E00669,M1_H_GARE,484,0.476,5.71,3,8.71,Metro,Bus
W_E00670,484,M1_H_GARE,0.476,5.71,3,8.71,Bus,Metro
W_E00671,M1_H_GARE,615,0.7626,9.15,3,12.15,Metro,Bus
W_E00672,615,M1_H_GARE,0.7626,9.15,3,12.15,Bus,Metro
W_E00673,M1_H_GARE,616,0.6803,8.16,3,11.16,Metro,Bus
W_E00674,616,M1_H_GARE,0.6803,8.16,3,11.16,Bus,Metro
W_E00675,M1_H_GARE,1128,0.9338,11.21,3,14.21,Metro,Bus
W_E00676,1128,M1_H_GARE,0.9338,11.21,3,14.21,Bus,Metro
W_E00677,M1_H_GARE,TRN_KHRUBA,0.5686,6.82,3,9.82,Metro,Train
W_E00678,TRN_KHRUBA,M1_H_GARE,0.5686,6.82,3,9.82,Train,Metro
W_E00679,M1_H_GARE,TRn_HARRACH,0.5244,6.29,3,9.29,Metro,Train
