from_stop_id,to_stop_id,distance_km,time_min,co2_g,transport_type
649,1174,0.9329,14.19,0.0,walk
1174,649,0.9329,14.19,0.0,walk
650,654,0.9842,14.81,0.0,walk
654,650,0.9842,14.81,0.0,walk
650,668,0.646,10.75,0.0,walk
668,650,0.646,10.75,0.0,walk
650,TC1_FRAI,0.5569,9.68,0.0,walk
TC1_FRAI,650,0.5569,9.68,0.0,walk
650,TC1_BOUZ,0.8761,13.51,0.0,walk
TC1_BOUZ,650,0.8761,13.51,0.0,walk
651,654,0.9785,14.74,0.0,walk
654,651,0.9785,14.74,0.0,walk
651,668,0.6402,10.68,0.0,walk
668,651,0.6402,10.68,0.0,walk
651,TC1_FRAI,0.5613,9.74,0.0,walk
TC1_FRAI,651,0.5613,9.74,0.0,walk
651,TC1_BOUZ,0.8784,13.54,0.0,walk
TC1_BOUZ,651,0.8784,13.54,0.0,walk
654,TC1_FRAI,0.985,14.82,0.0,walk
TC1_FRAI,654,0.985,14.82,0.0,walk
654,TC1_BOUZ,0.9089,13.91,0.0,walk
TC1_BOUZ,654,0.9089,13.91,0.0,walk
655,TC1_BOUZ,0.9253,14.1,0.0,walk
TC1_BOUZ,655,0.9253,14.1,0.0,walk
658,660,0.8712,13.45,0.0,walk
660,658,0.8712,13.45,0.0,walk
658,661,0.9257,14.11,0.0,walk
661,658,0.9257,14.11,0.0,walk
658,662,0.6063,10.28,0.0,walk
662,658,0.6063,10.28,0.0,walk
658,663,0.6098,10.32,0.0,walk
663,658,0.6098,10.32,0.0,walk
658,666,0.9516,14.42,0.0,walk
666,658,0.9516,14.42,0.0,walk
658,667,0.9305,14.17,0.0,walk
667,658,0.9305,14.17,0.0,walk
659,660,0.8672,13.41,0.0,walk
660,659,0.8672,13.41,0.0,walk
659,661,0.9215,14.06,0.0,walk
661,659,0.9215,14.06,0.0,walk
659,662,0.6055,10.27,0.0,walk
662,659,0.6055,10.27,0.0,walk
659,663,0.609,10.31,0.0,walk
663,659,0.609,10.31,0.0,walk
659,666,0.9573,14.49,0.0,walk
666,659,0.9573,14.49,0.0,walk
659,667,0.9362,14.23,0.0,walk
667,659,0.9362,14.23,0.0,walk
660,TC1_FRAI,0.9682,14.62,0.0,walk
TC1_FRAI,660,0.9682,14.62,0.0,walk
661,668,0.9558,14.47,0.0,walk
668,661,0.9558,14.47,0.0,walk
661,TC1_FRAI,0.912,13.94,0.0,walk
TC1_FRAI,661,0.912,13.94,0.0,walk
668,TC1_FRAI,0.7237,11.68,0.0,walk
TC1_FRAI,668,0.7237,11.68,0.0,walk
668,TC1_BOUZ,0.7654,12.19,0.0,walk
TC1_BOUZ,668,0.7654,12.19,0.0,walk
669,T4_BOLOG,0.1878,5.25,0.0,walk
T4_BOLOG,669,0.1878,5.25,0.0,walk
669,T4_NDAFR,0.437,8.24,0.0,walk
T4_NDAFR,669,0.437,8.24,0.0,walk
669,TC2_VILL,0.9332,14.2,0.0,walk
TC2_VILL,669,0.9332,14.2,0.0,walk
669,TC2_ZGHA,0.9465,14.36,0.0,walk
TC2_ZGHA,669,0.9465,14.36,0.0,walk
670,T4_BOLOG,0.2032,5.44,0.0,walk
T4_BOLOG,670,0.2032,5.44,0.0,walk
670,T4_NDAFR,0.4478,8.37,0.0,walk
T4_NDAFR,670,0.4478,8.37,0.0,walk
670,TC2_VILL,0.9261,14.11,0.0,walk
TC2_VILL,670,0.9261,14.11,0.0,walk
670,TC2_ZGHA,0.939,14.27,0.0,walk
TC2_ZGHA,670,0.939,14.27,0.0,walk
671,TC2_VILL,0.9453,14.34,0.0,walk
TC2_VILL,671,0.9453,14.34,0.0,walk
671,TC2_ZGHA,0.9123,13.95,0.0,walk
TC2_ZGHA,671,0.9123,13.95,0.0,walk
672,TC2_VILL,0.9472,14.37,0.0,walk
TC2_VILL,672,0.9472,14.37,0.0,walk
672,TC2_ZGHA,0.9143,13.97,0.0,walk
TC2_ZGHA,672,0.9143,13.97,0.0,walk
673,T4_BOLOG,0.8182,12.82,0.0,walk
T4_BOLOG,673,0.8182,12.82,0.0,walk
673,T4_NDAFR,0.9392,14.27,0.0,walk
T4_NDAFR,673,0.9392,14.27,0.0,walk
673,TC2_VILL,0.7234,11.68,0.0,walk
TC2_VILL,673,0.7234,11.68,0.0,walk
673,TC2_ZGHA,0.7117,11.54,0.0,walk
TC2_ZGHA,673,0.7117,11.54,0.0,walk
674,T4_BOLOG,0.8197,12.84,0.0,walk
T4_BOLOG,674,0.8197,12.84,0.0,walk
674,T4_NDAFR,0.9449,14.34,0.0,walk
T4_NDAFR,674,0.9449,14.34,0.0,walk
674,TC2_VILL,0.7378,11.85,0.0,walk
TC2_VILL,674,0.7378,11.85,0.0,walk
674,TC2_ZGHA,0.7262,11.71,0.0,walk
TC2_ZGHA,674,0.7262,11.71,0.0,walk
675,T4_BOLOG,0.4253,8.1,0.0,walk
T4_BOLOG,675,0.4253,8.1,0.0,walk
675,T4_NDAFR,0.503,9.04,0.0,walk
T4_NDAFR,675,0.503,9.04,0.0,walk
676,T4_BOLOG,0.4224,8.07,0.0,walk
T4_BOLOG,676,0.4224,8.07,0.0,walk
676,T4_NDAFR,0.5047,9.06,0.0,walk
T4_NDAFR,676,0.5047,9.06,0.0,walk
678,680,0.6726,11.07,0.0,walk
680,678,0.6726,11.07,0.0,walk
678,681,0.5644,9.77,0.0,walk
681,678,0.5644,9.77,0.0,walk
678,682,0.5132,9.16,0.0,walk
682,678,0.5132,9.16,0.0,walk
678,683,0.5176,9.21,0.0,walk
683,678,0.5176,9.21,0.0,walk
679,680,0.6711,11.05,0.0,walk
680,679,0.6711,11.05,0.0,walk
679,681,0.5652,9.78,0.0,walk
681,679,0.5652,9.78,0.0,walk
679,682,0.5132,9.16,0.0,walk
682,679,0.5132,9.16,0.0,walk
679,683,0.5177,9.21,0.0,walk
683,679,0.5177,9.21,0.0,walk
680,684,0.8934,13.72,0.0,walk
684,680,0.8934,13.72,0.0,walk
680,685,0.8908,13.69,0.0,walk
685,680,0.8908,13.69,0.0,walk
680,688,0.6385,10.66,0.0,walk
688,680,0.6385,10.66,0.0,walk
680,689,0.6511,10.81,0.0,walk
689,680,0.6511,10.81,0.0,walk
681,682,0.1406,4.69,0.0,walk
682,681,0.1406,4.69,0.0,walk
681,683,0.1371,4.64,0.0,walk
683,681,0.1371,4.64,0.0,walk
681,688,0.6182,10.42,0.0,walk
688,681,0.6182,10.42,0.0,walk
681,689,0.608,10.3,0.0,walk
689,681,0.608,10.3,0.0,walk
682,688,0.5766,9.92,0.0,walk
688,682,0.5766,9.92,0.0,walk
682,689,0.5683,9.82,0.0,walk
689,682,0.5683,9.82,0.0,walk
683,688,0.5808,9.97,0.0,walk
688,683,0.5808,9.97,0.0,walk
683,689,0.5725,9.87,0.0,walk
689,683,0.5725,9.87,0.0,walk
684,TRN_BIR_TOUTA,0.6467,10.76,0.0,walk
TRN_BIR_TOUTA,684,0.6467,10.76,0.0,walk
685,TRN_BIR_TOUTA,0.6501,10.8,0.0,walk
TRN_BIR_TOUTA,685,0.6501,10.8,0.0,walk
697,699,0.5358,9.43,0.0,walk
699,697,0.5358,9.43,0.0,walk
697,700,0.5433,9.52,0.0,walk
700,697,0.5433,9.52,0.0,walk
697,701,0.3059,6.67,0.0,walk
701,697,0.3059,6.67,0.0,walk
697,706,0.5781,9.94,0.0,walk
706,697,0.5781,9.94,0.0,walk
697,708,0.9392,14.27,0.0,walk
708,697,0.9392,14.27,0.0,walk
697,709,0.6632,10.96,0.0,walk
709,697,0.6632,10.96,0.0,walk
697,710,0.6567,10.88,0.0,walk
710,697,0.6567,10.88,0.0,walk
698,699,0.5239,9.29,0.0,walk
699,698,0.5239,9.29,0.0,walk
698,700,0.5229,9.28,0.0,walk
700,698,0.5229,9.28,0.0,walk
698,701,0.3644,7.37,0.0,walk
701,698,0.3644,7.37,0.0,walk
698,706,0.6436,10.72,0.0,walk
706,698,0.6436,10.72,0.0,walk
698,708,0.874,13.49,0.0,walk
708,698,0.874,13.49,0.0,walk
698,709,0.6399,10.68,0.0,walk
709,698,0.6399,10.68,0.0,walk
698,710,0.6319,10.58,0.0,walk
710,698,0.6319,10.58,0.0,walk
699,706,0.7877,12.45,0.0,walk
706,699,0.7877,12.45,0.0,walk
699,708,0.8395,13.07,0.0,walk
708,699,0.8395,13.07,0.0,walk
700,706,0.8421,13.1,0.0,walk
706,700,0.8421,13.1,0.0,walk
700,707,0.9853,14.82,0.0,walk
707,700,0.9853,14.82,0.0,walk
700,708,0.7709,12.25,0.0,walk
708,700,0.7709,12.25,0.0,walk
701,706,0.3045,6.65,0.0,walk
706,701,0.3045,6.65,0.0,walk
701,709,0.9316,14.18,0.0,walk
709,701,0.9316,14.18,0.0,walk
701,710,0.9279,14.14,0.0,walk
710,701,0.9279,14.14,0.0,walk
702,759,0.9609,14.53,0.0,walk
759,702,0.9609,14.53,0.0,walk
702,761,0.973,14.68,0.0,walk
761,702,0.973,14.68,0.0,walk
703,759,0.9805,14.77,0.0,walk
759,703,0.9805,14.77,0.0,walk
703,761,0.9926,14.91,0.0,walk
761,703,0.9926,14.91,0.0,walk
704,757,0.8942,13.73,0.0,walk
757,704,0.8942,13.73,0.0,walk
704,758,0.8801,13.56,0.0,walk
758,704,0.8801,13.56,0.0,walk
704,759,0.7163,11.6,0.0,walk
759,704,0.7163,11.6,0.0,walk
704,760,0.993,14.92,0.0,walk
760,704,0.993,14.92,0.0,walk
704,761,0.7276,11.73,0.0,walk
761,704,0.7276,11.73,0.0,walk
704,765,0.8917,13.7,0.0,walk
765,704,0.8917,13.7,0.0,walk
704,766,0.9795,14.75,0.0,walk
766,704,0.9795,14.75,0.0,walk
704,774,0.975,14.7,0.0,walk
774,704,0.975,14.7,0.0,walk
704,775,0.9721,14.67,0.0,walk
775,704,0.9721,14.67,0.0,walk
705,757,0.9059,13.87,0.0,walk
757,705,0.9059,13.87,0.0,walk
705,758,0.8918,13.7,0.0,walk
758,705,0.8918,13.7,0.0,walk
705,759,0.7282,11.74,0.0,walk
759,705,0.7282,11.74,0.0,walk
705,761,0.7394,11.87,0.0,walk
761,705,0.7394,11.87,0.0,walk
705,765,0.9037,13.84,0.0,walk
765,705,0.9037,13.84,0.0,walk
705,766,0.9913,14.9,0.0,walk
766,705,0.9913,14.9,0.0,walk
705,774,0.9868,14.84,0.0,walk
774,705,0.9868,14.84,0.0,walk
705,775,0.984,14.81,0.0,walk
775,705,0.984,14.81,0.0,walk
707,708,0.7624,12.15,0.0,walk
708,707,0.7624,12.15,0.0,walk
707,717,0.6517,10.82,0.0,walk
717,707,0.6517,10.82,0.0,walk
707,718,0.4856,8.83,0.0,walk
718,707,0.4856,8.83,0.0,walk
707,721,0.489,8.87,0.0,walk
721,707,0.489,8.87,0.0,walk
707,722,0.8797,13.56,0.0,walk
722,707,0.8797,13.56,0.0,walk
707,724,0.8887,13.66,0.0,walk
724,707,0.8887,13.66,0.0,walk
707,725,0.9058,13.87,0.0,walk
725,707,0.9058,13.87,0.0,walk
708,718,0.8776,13.53,0.0,walk
718,708,0.8776,13.53,0.0,walk
715,717,0.9003,13.8,0.0,walk
717,715,0.9003,13.8,0.0,walk
715,719,0.7129,11.55,0.0,walk
719,715,0.7129,11.55,0.0,walk
715,720,0.6779,11.13,0.0,walk
720,715,0.6779,11.13,0.0,walk
715,839,0.9126,13.95,0.0,walk
839,715,0.9126,13.95,0.0,walk
716,717,0.8425,13.11,0.0,walk
717,716,0.8425,13.11,0.0,walk
716,719,0.913,13.96,0.0,walk
719,716,0.913,13.96,0.0,walk
716,720,0.877,13.52,0.0,walk
720,716,0.877,13.52,0.0,walk
716,839,0.7086,11.5,0.0,walk
839,716,0.7086,11.5,0.0,walk
717,718,0.4123,7.95,0.0,walk
718,717,0.4123,7.95,0.0,walk
717,721,0.8356,13.03,0.0,walk
721,717,0.8356,13.03,0.0,walk
717,724,0.3988,7.79,0.0,walk
724,717,0.3988,7.79,0.0,walk
717,725,0.3971,7.77,0.0,walk
725,717,0.3971,7.77,0.0,walk
718,721,0.4417,8.3,0.0,walk
721,718,0.4417,8.3,0.0,walk
718,722,0.9235,14.08,0.0,walk
722,718,0.9235,14.08,0.0,walk
718,724,0.4374,8.25,0.0,walk
724,718,0.4374,8.25,0.0,walk
718,725,0.4603,8.52,0.0,walk
725,718,0.4603,8.52,0.0,walk
721,724,0.8449,13.14,0.0,walk
724,721,0.8449,13.14,0.0,walk
721,725,0.8714,13.46,0.0,walk
725,721,0.8714,13.46,0.0,walk
722,724,0.9446,14.34,0.0,walk
724,722,0.9446,14.34,0.0,walk
722,725,0.9351,14.22,0.0,walk
725,722,0.9351,14.22,0.0,walk
747,753,0.4835,8.8,0.0,walk
753,747,0.4835,8.8,0.0,walk
747,754,0.5442,9.53,0.0,walk
754,747,0.5442,9.53,0.0,walk
747,761,0.9918,14.9,0.0,walk
761,747,0.9918,14.9,0.0,walk
747,772,0.7693,12.23,0.0,walk
772,747,0.7693,12.23,0.0,walk
747,773,0.7933,12.52,0.0,walk
773,747,0.7933,12.52,0.0,walk
747,782,0.702,11.42,0.0,walk
782,747,0.702,11.42,0.0,walk
747,784,0.6655,10.99,0.0,walk
784,747,0.6655,10.99,0.0,walk
747,785,0.6577,10.89,0.0,walk
785,747,0.6577,10.89,0.0,walk
747,798,0.937,14.24,0.0,walk
798,747,0.937,14.24,0.0,walk
747,799,0.9271,14.13,0.0,walk
799,747,0.9271,14.13,0.0,walk
747,808,0.7448,11.94,0.0,walk
808,747,0.7448,11.94,0.0,walk
747,809,0.7305,11.77,0.0,walk
809,747,0.7305,11.77,0.0,walk
747,1190,0.7084,11.5,0.0,walk
1190,747,0.7084,11.5,0.0,walk
747,TRN_AIN_NAADJA,0.8451,13.14,0.0,walk
TRN_AIN_NAADJA,747,0.8451,13.14,0.0,walk
747,TRN_BABA_ALI,0.4632,8.56,0.0,walk
TRN_BABA_ALI,747,0.4632,8.56,0.0,walk
748,753,0.4765,8.72,0.0,walk
753,748,0.4765,8.72,0.0,walk
748,754,0.5348,9.42,0.0,walk
754,748,0.5348,9.42,0.0,walk
748,759,0.9933,14.92,0.0,walk
759,748,0.9933,14.92,0.0,walk
748,761,0.9801,14.76,0.0,walk
761,748,0.9801,14.76,0.0,walk
748,772,0.7573,12.09,0.0,walk
772,748,0.7573,12.09,0.0,walk
748,773,0.7808,12.37,0.0,walk
773,748,0.7808,12.37,0.0,walk
748,782,0.7071,11.49,0.0,walk
782,748,0.7071,11.49,0.0,walk
748,784,0.6741,11.09,0.0,walk
784,748,0.6741,11.09,0.0,walk
748,785,0.6674,11.01,0.0,walk
785,748,0.6674,11.01,0.0,walk
748,798,0.9351,14.22,0.0,walk
798,748,0.9351,14.22,0.0,walk
748,799,0.9249,14.1,0.0,walk
799,748,0.9249,14.1,0.0,walk
748,808,0.7604,12.12,0.0,walk
808,748,0.7604,12.12,0.0,walk
748,809,0.7459,11.95,0.0,walk
809,748,0.7459,11.95,0.0,walk
748,1190,0.7139,11.57,0.0,walk
1190,748,0.7139,11.57,0.0,walk
748,TRN_AIN_NAADJA,0.8567,13.28,0.0,walk
TRN_AIN_NAADJA,748,0.8567,13.28,0.0,walk
748,TRN_BABA_ALI,0.4482,8.38,0.0,walk
TRN_BABA_ALI,748,0.4482,8.38,0.0,walk
749,762,0.5407,9.49,0.0,walk
762,749,0.5407,9.49,0.0,walk
749,763,0.298,6.58,0.0,walk
763,749,0.298,6.58,0.0,walk
749,764,0.2743,6.29,0.0,walk
764,749,0.2743,6.29,0.0,walk
749,765,0.7788,12.35,0.0,walk
765,749,0.7788,12.35,0.0,walk
749,766,0.674,11.09,0.0,walk
766,749,0.674,11.09,0.0,walk
749,767,0.1632,4.96,0.0,walk
767,749,0.1632,4.96,0.0,walk
749,768,0.1587,4.9,0.0,walk
768,749,0.1587,4.9,0.0,walk
749,769,0.5527,9.63,0.0,walk
769,749,0.5527,9.63,0.0,walk
749,770,0.6587,10.9,0.0,walk
770,749,0.6587,10.9,0.0,walk
749,771,0.7728,12.27,0.0,walk
771,749,0.7728,12.27,0.0,walk
749,774,0.9512,14.41,0.0,walk
774,749,0.9512,14.41,0.0,walk
749,775,0.9447,14.34,0.0,walk
775,749,0.9447,14.34,0.0,walk
750,762,0.5697,9.84,0.0,walk
762,750,0.5697,9.84,0.0,walk
750,763,0.3262,6.91,0.0,walk
763,750,0.3262,6.91,0.0,walk
750,764,0.3017,6.62,0.0,walk
764,750,0.3017,6.62,0.0,walk
750,765,0.808,12.7,0.0,walk
765,750,0.808,12.7,0.0,walk
750,766,0.7032,11.44,0.0,walk
766,750,0.7032,11.44,0.0,walk
750,767,0.1924,5.31,0.0,walk
767,750,0.1924,5.31,0.0,walk
750,768,0.1877,5.25,0.0,walk
768,750,0.1877,5.25,0.0,walk
750,769,0.5817,9.98,0.0,walk
769,750,0.5817,9.98,0.0,walk
750,770,0.6386,10.66,0.0,walk
770,750,0.6386,10.66,0.0,walk
750,771,0.7512,12.01,0.0,walk
771,750,0.7512,12.01,0.0,walk
750,774,0.979,14.75,0.0,walk
774,750,0.979,14.75,0.0,walk
750,775,0.9725,14.67,0.0,walk
775,750,0.9725,14.67,0.0,walk
751,781,0.2401,5.88,0.0,walk
781,751,0.2401,5.88,0.0,walk
751,783,0.2542,6.05,0.0,walk
783,751,0.2542,6.05,0.0,walk
751,785,0.9861,14.83,0.0,walk
785,751,0.9861,14.83,0.0,walk
751,786,0.8232,12.88,0.0,walk
786,751,0.8232,12.88,0.0,walk
751,787,0.8446,13.14,0.0,walk
787,751,0.8446,13.14,0.0,walk
751,788,0.8613,13.34,0.0,walk
788,751,0.8613,13.34,0.0,walk
751,789,0.9087,13.9,0.0,walk
789,751,0.9087,13.9,0.0,walk
751,790,0.6249,10.5,0.0,walk
790,751,0.6249,10.5,0.0,walk
751,791,0.6309,10.57,0.0,walk
791,751,0.6309,10.57,0.0,walk
751,808,0.5849,10.02,0.0,walk
808,751,0.5849,10.02,0.0,walk
751,809,0.606,10.27,0.0,walk
809,751,0.606,10.27,0.0,walk
751,TRN_CASR_CONSTANTINE,0.628,10.54,0.0,walk
TRN_CASR_CONSTANTINE,751,0.628,10.54,0.0,walk
751,TRN_AIN_NAADJA,0.8295,12.95,0.0,walk
TRN_AIN_NAADJA,751,0.8295,12.95,0.0,walk
752,781,0.1949,5.34,0.0,walk
781,752,0.1949,5.34,0.0,walk
752,783,0.2087,5.5,0.0,walk
783,752,0.2087,5.5,0.0,walk
752,785,0.9892,14.87,0.0,walk
785,752,0.9892,14.87,0.0,walk
752,786,0.7875,12.45,0.0,walk
786,752,0.7875,12.45,0.0,walk
752,787,0.8096,12.71,0.0,walk
787,752,0.8096,12.71,0.0,walk
752,788,0.8228,12.87,0.0,walk
788,752,0.8228,12.87,0.0,walk
752,789,0.8697,13.44,0.0,walk
789,752,0.8697,13.44,0.0,walk
752,790,0.5794,9.95,0.0,walk
790,752,0.5794,9.95,0.0,walk
752,791,0.5857,10.03,0.0,walk
791,752,0.5857,10.03,0.0,walk
752,808,0.5762,9.91,0.0,walk
808,752,0.5762,9.91,0.0,walk
752,809,0.598,10.18,0.0,walk
809,752,0.598,10.18,0.0,walk
752,TRN_CASR_CONSTANTINE,0.5836,10.0,0.0,walk
TRN_CASR_CONSTANTINE,752,0.5836,10.0,0.0,walk
752,TRN_AIN_NAADJA,0.8407,13.09,0.0,walk
TRN_AIN_NAADJA,752,0.8407,13.09,0.0,walk
753,760,0.9655,14.59,0.0,walk
760,753,0.9655,14.59,0.0,walk
753,782,0.4876,8.85,0.0,walk
782,753,0.4876,8.85,0.0,walk
753,784,0.5757,9.91,0.0,walk
784,753,0.5757,9.91,0.0,walk
753,785,0.6105,10.33,0.0,walk
785,753,0.6105,10.33,0.0,walk
753,795,0.6587,10.9,0.0,walk
795,753,0.6587,10.9,0.0,walk
753,796,0.6601,10.92,0.0,walk
796,753,0.6601,10.92,0.0,walk
753,808,0.9517,14.42,0.0,walk
808,753,0.9517,14.42,0.0,walk
753,809,0.9298,14.16,0.0,walk
809,753,0.9298,14.16,0.0,walk
753,1190,0.5029,9.03,0.0,walk
1190,753,0.5029,9.03,0.0,walk
753,TRN_AIN_NAADJA,0.8309,12.97,0.0,walk
TRN_AIN_NAADJA,753,0.8309,12.97,0.0,walk
753,TRN_BABA_ALI,0.3383,7.06,0.0,walk
TRN_BABA_ALI,753,0.3383,7.06,0.0,walk
754,760,0.9425,14.31,0.0,walk
760,754,0.9425,14.31,0.0,walk
754,782,0.5842,10.01,0.0,walk
782,754,0.5842,10.01,0.0,walk
754,784,0.6818,11.18,0.0,walk
784,754,0.6818,11.18,0.0,walk
754,785,0.7183,11.62,0.0,walk
785,754,0.7183,11.62,0.0,walk
754,795,0.6518,10.82,0.0,walk
795,754,0.6518,10.82,0.0,walk
754,796,0.6507,10.81,0.0,walk
796,754,0.6507,10.81,0.0,walk
754,1190,0.6001,10.2,0.0,walk
1190,754,0.6001,10.2,0.0,walk
754,TRN_AIN_NAADJA,0.9378,14.25,0.0,walk
TRN_AIN_NAADJA,754,0.9378,14.25,0.0,walk
754,TRN_BABA_ALI,0.2853,6.42,0.0,walk
TRN_BABA_ALI,754,0.2853,6.42,0.0,walk
755,792,0.5749,9.9,0.0,walk
792,755,0.5749,9.9,0.0,walk
755,793,0.5423,9.51,0.0,walk
793,755,0.5423,9.51,0.0,walk
755,794,0.5452,9.54,0.0,walk
794,755,0.5452,9.54,0.0,walk
755,795,0.986,14.83,0.0,walk
795,755,0.986,14.83,0.0,walk
755,796,0.9756,14.71,0.0,walk
796,755,0.9756,14.71,0.0,walk
755,797,0.9598,14.52,0.0,walk
797,755,0.9598,14.52,0.0,walk
755,TRN_BABA_ALI,0.6467,10.76,0.0,walk
TRN_BABA_ALI,755,0.6467,10.76,0.0,walk
756,792,0.5895,10.07,0.0,walk
792,756,0.5895,10.07,0.0,walk
756,793,0.5565,9.68,0.0,walk
793,756,0.5565,9.68,0.0,walk
756,794,0.5587,9.7,0.0,walk
794,756,0.5587,9.7,0.0,walk
756,795,0.9692,14.63,0.0,walk
795,756,0.9692,14.63,0.0,walk
756,796,0.9587,14.5,0.0,walk
796,756,0.9587,14.5,0.0,walk
756,797,0.9661,14.59,0.0,walk
797,756,0.9661,14.59,0.0,walk
756,TRN_BABA_ALI,0.6317,10.58,0.0,walk
TRN_BABA_ALI,756,0.6317,10.58,0.0,walk
757,759,0.1912,5.29,0.0,walk
759,757,0.1912,5.29,0.0,walk
757,761,0.1782,5.14,0.0,walk
761,757,0.1782,5.14,0.0,walk
757,762,0.5031,9.04,0.0,walk
762,757,0.5031,9.04,0.0,walk
757,763,0.794,12.53,0.0,walk
763,757,0.794,12.53,0.0,walk
757,764,0.8307,12.97,0.0,walk
764,757,0.8307,12.97,0.0,walk
757,765,0.3349,7.02,0.0,walk
765,757,0.3349,7.02,0.0,walk
757,766,0.4165,8.0,0.0,walk
766,757,0.4165,8.0,0.0,walk
757,767,0.8801,13.56,0.0,walk
767,757,0.8801,13.56,0.0,walk
757,768,0.8882,13.66,0.0,walk
768,757,0.8882,13.66,0.0,walk
757,769,0.4891,8.87,0.0,walk
769,757,0.4891,8.87,0.0,walk
757,803,0.3598,7.32,0.0,walk
803,757,0.3598,7.32,0.0,walk
757,804,0.3456,7.15,0.0,walk
804,757,0.3456,7.15,0.0,walk
757,TRN_BABA_ALI,0.7629,12.15,0.0,walk
TRN_BABA_ALI,757,0.7629,12.15,0.0,walk
758,759,0.1803,5.16,0.0,walk
759,758,0.1803,5.16,0.0,walk
758,761,0.1672,5.01,0.0,walk
761,758,0.1672,5.01,0.0,walk
758,762,0.513,9.16,0.0,walk
762,758,0.513,9.16,0.0,walk
758,763,0.8033,12.64,0.0,walk
763,758,0.8033,12.64,0.0,walk
758,764,0.84,13.08,0.0,walk
764,758,0.84,13.08,0.0,walk
758,765,0.3388,7.07,0.0,walk
765,758,0.3388,7.07,0.0,walk
758,766,0.423,8.08,0.0,walk
766,758,0.423,8.08,0.0,walk
758,767,0.891,13.69,0.0,walk
767,758,0.891,13.69,0.0,walk
758,768,0.899,13.79,0.0,walk
768,758,0.899,13.79,0.0,walk
758,769,0.4991,8.99,0.0,walk
769,758,0.4991,8.99,0.0,walk
758,803,0.3443,7.13,0.0,walk
803,758,0.3443,7.13,0.0,walk
758,804,0.3301,6.96,0.0,walk
804,758,0.3301,6.96,0.0,walk
758,TRN_BABA_ALI,0.7645,12.17,0.0,walk
TRN_BABA_ALI,758,0.7645,12.17,0.0,walk
759,760,0.3035,6.64,0.0,walk
760,759,0.3035,6.64,0.0,walk
759,762,0.5223,9.27,0.0,walk
762,759,0.5223,9.27,0.0,walk
759,763,0.7927,12.51,0.0,walk
763,759,0.7927,12.51,0.0,walk
759,764,0.8278,12.93,0.0,walk
764,759,0.8278,12.93,0.0,walk
759,765,0.2898,6.48,0.0,walk
765,759,0.2898,6.48,0.0,walk
759,766,0.3938,7.73,0.0,walk
766,759,0.3938,7.73,0.0,walk
759,767,0.9021,13.83,0.0,walk
767,759,0.9021,13.83,0.0,walk
759,768,0.9086,13.9,0.0,walk
768,759,0.9086,13.9,0.0,walk
759,769,0.511,9.13,0.0,walk
769,759,0.511,9.13,0.0,walk
759,774,0.26,6.12,0.0,walk
774,759,0.26,6.12,0.0,walk
759,775,0.2565,6.08,0.0,walk
775,759,0.2565,6.08,0.0,walk
759,795,0.6198,10.44,0.0,walk
795,759,0.6198,10.44,0.0,walk
759,796,0.6116,10.34,0.0,walk
796,759,0.6116,10.34,0.0,walk
759,803,0.2492,5.99,0.0,walk
803,759,0.2492,5.99,0.0,walk
759,804,0.2274,5.73,0.0,walk
804,759,0.2274,5.73,0.0,walk
759,TRN_BABA_ALI,0.9165,14.0,0.0,walk
TRN_BABA_ALI,759,0.9165,14.0,0.0,walk
760,761,0.2904,6.49,0.0,walk
761,760,0.2904,6.49,0.0,walk
760,762,0.5486,9.58,0.0,walk
762,760,0.5486,9.58,0.0,walk
760,763,0.8397,13.08,0.0,walk
763,760,0.8397,13.08,0.0,walk
760,764,0.8764,13.52,0.0,walk
764,760,0.8764,13.52,0.0,walk
760,765,0.4209,8.05,0.0,walk
765,760,0.4209,8.05,0.0,walk
760,766,0.4878,8.85,0.0,walk
766,760,0.4878,8.85,0.0,walk
760,767,0.911,13.93,0.0,walk
767,760,0.911,13.93,0.0,walk
760,768,0.9197,14.04,0.0,walk
768,760,0.9197,14.04,0.0,walk
760,769,0.5339,9.41,0.0,walk
769,760,0.5339,9.41,0.0,walk
760,773,0.9933,14.92,0.0,walk
773,760,0.9933,14.92,0.0,walk
760,803,0.4372,8.25,0.0,walk
803,760,0.4372,8.25,0.0,walk
760,804,0.4272,8.13,0.0,walk
804,760,0.4272,8.13,0.0,walk
760,TRN_BABA_ALI,0.6644,10.97,0.0,walk
TRN_BABA_ALI,760,0.6644,10.97,0.0,walk
761,762,0.5203,9.24,0.0,walk
762,761,0.5203,9.24,0.0,walk
761,763,0.7929,12.52,0.0,walk
763,761,0.7929,12.52,0.0,walk
761,764,0.8282,12.94,0.0,walk
764,761,0.8282,12.94,0.0,walk
761,765,0.2907,6.49,0.0,walk
765,761,0.2907,6.49,0.0,walk
761,766,0.3941,7.73,0.0,walk
766,761,0.3941,7.73,0.0,walk
761,767,0.9009,13.81,0.0,walk
767,761,0.9009,13.81,0.0,walk
761,768,0.9075,13.89,0.0,walk
768,761,0.9075,13.89,0.0,walk
761,769,0.5088,9.11,0.0,walk
769,761,0.5088,9.11,0.0,walk
761,774,0.2481,5.98,0.0,walk
774,761,0.2481,5.98,0.0,walk
761,775,0.2448,5.94,0.0,walk
775,761,0.2448,5.94,0.0,walk
761,795,0.6067,10.28,0.0,walk
